id_municipio,grupo,alvo_alfabetizado
2210201,2,0.9705882352941176
2210300,2,0.8793103448275862
2210409,2,0.4519230769230769
2210508,1,0.671875
2210607,3,0.7360774818401937
2210623,1,0.5
2210631,2,0.7692307692307693
2210656,2,0.7592592592592593
2210706,2,0.8666666666666667
2210805,2,0.675
2210938,2,0.5645161290322581
2210953,2,0.6511627906976745
2211001,3,0.5790313225058005
2211100,1,0.3547008547008547
2211209,3,0.31785714285714284
2211308,3,0.42934782608695654
2211357,2,0.3125
2211407,2,0.7619047619047619
2211506,2,0.4857142857142857
2211704,2,0.5428571428571428
2300101,2,0.9157894736842105
2300150,2,0.8095238095238095
2300200,2,0.9772455089820359
2300309,2,0.6438356164383562
2300408,2,0.7597402597402597
2300507,2,0.9904761904761905
2300606,2,0.8849557522123894
2300705,2,0.9411764705882353
2300754,1,0.8251121076233184
2300804,2,0.945054945054945
2300903,2,0.7445255474452555
2301000,3,0.8404558404558404
2301109,3,0.9115566037735849
2301208,2,0.9085173501577287
2301257,2,0.9935064935064936
2301307,2,0.7719298245614035
2301406,2,0.8068181818181818
2301505,2,0.76
2301604,2,0.9807692307692307
2301703,2,0.7393364928909952
2301802,2,0.9166666666666666
2301851,2,0.7615062761506276
2301901,3,0.8794326241134752
2301950,2,0.9114754098360656
2302008,2,0.6402439024390244
2302057,1,0.9566929133858267
2302107,3,0.8672839506172839
2302206,2,0.8165680473372781
2302305,2,0.9781818181818182
2302404,2,0.9040404040404041
2302503,3,0.9548872180451128
2302602,3,0.9409395973154362
2302701,2,0.8284313725490197
2302800,3,0.9496932515337423
2302909,2,0.8735632183908046
2303006,2,0.9872611464968153
2303105,2,0.9876543209876543
2303204,2,0.8254437869822485
2303303,2,0.9523809523809523
2303402,2,0.8407079646017699
2303501,3,0.8265412748171369
2303600,2,0.8125
2303659,2,1.0
2303709,3,0.6847251585623678
2303808,2,0.9876543209876543
2303907,2,0.9150326797385621
2303931,2,0.9539473684210527
2303956,2,0.9713114754098361
2304004,2,1.0
2304103,3,0.9718100890207715
2304202,3,0.9537190082644628
2304236,2,0.9914163090128756
2304251,3,0.989517819706499
2304269,2,0.9882352941176471
2304277,2,0.9491525423728814
2304285,3,0.9388830347734457
2304301,2,0.96
2304350,3,1.0
2304400,3,0.7499153594402438
2304459,2,0.9288888888888889
2304509,2,0.9819004524886877
2304608,2,0.9764705882352941
2304657,2,1.0
2304707,2,0.9777777777777777
2304806,2,0.9152542372881356
2304905,3,0.968
2304954,2,0.7983539094650206
2305001,2,0.9564516129032258
2305100,2,0.958904109589041
2305209,2,0.9608938547486033
2305233,3,0.9617067833698031
2305266,2,0.6060606060606061
2305308,2,0.9744408945686901
2305332,2,0.9662921348314607
2305357,3,0.7636986301369864
2305407,2,0.75591985428051
2305506,3,0.6342780026990553
2305605,2,0.986013986013986
2305654,2,0.9919354838709677
2305704,1,0.8888888888888888
2305803,2,0.8662131519274376
2305902,2,0.9953810623556582
2306009,3,0.8418079096045198
2306108,2,0.9676470588235294
2306207,3,0.967391304347826
2306256,3,0.8495460440985733
2306306,2,0.8961303462321792
2306405,3,0.8877481177275839
2306504,2,0.9252873563218391
2306553,2,0.9254385964912281
2306603,2,0.990990990990991
2306702,2,0.9367816091954023
2306801,2,0.9387755102040817
2306900,2,0.8925373134328358
2307007,2,0.884393063583815
2307106,2,0.7077363896848138
2307205,2,0.7741935483870968
2307254,3,0.9800884955752213
2307304,3,0.5959339263024143
2307403,2,0.9028776978417267
2307502,2,0.7428571428571429
2307601,3,0.8969465648854962
2307635,2,0.9518716577540107
2307650,3,0.8463022508038586
2307700,3,0.8167730173199635
2307809,2,0.9662921348314607
2307908,2,0.9924242424242424
2308005,2,0.9502369668246445
2308104,2,0.8439849624060151
2308203,2,0.9819819819819819
2308302,2,0.79296875
2308351,2,0.9791666666666666
2308377,2,0.8543046357615894
2308401,2,0.8232323232323232
2308500,2,0.9349397590361446
2308609,2,0.9715639810426541
2308708,3,0.7611408199643493
2308807,2,0.9285714285714286
2308906,2,0.9776951672862454
2309003,2,0.9882352941176471
2309102,3,0.8888888888888888
2309201,2,0.9953051643192489
2309300,2,0.9963369963369964
2309409,2,1.0
2309458,2,0.8473520249221184
2309508,2,0.9107142857142857
2309607,3,0.8785607196401799
2309706,3,0.7832512315270936
2309805,2,0.9117647058823529
2309904,2,1.0
2310001,3,0.7459016393442623
2310100,2,0.943089430894309
2310209,3,0.9507042253521126
2310258,3,0.9381898454746137
2310308,2,0.8828125
2310407,2,0.9420289855072463
2310506,2,0.9970149253731343
2310605,2,0.6440677966101694
